# Longitude coordinate bin edges:
1.0125,1.16323,1.31359,1.46318,1.61163,1.75857,1.90362,2.04643,2.18662,2.32385,2.45776,2.58802,2.71431,2.83629,2.95367,3.06614,3.17343,3.27525,3.37137,3.46152,3.54548,3.62305,3.69402,3.75822,3.81549,3.86567,3.90864,3.9443,3.97256,3.99333,4.00658,4.01226,4.01037,4.0009,3.98388,3.95936,3.9274,3.88807,3.84147,3.78773,3.72698,3.65937,3.58508,3.50429,3.4172,3.32404,3.22504,3.12045,3.01054,2.89557,2.77586
1.125,1.27573,1.42609,1.57568,1.72413,1.87107,2.01612,2.15893,2.29912,2.43635,2.57026,2.70052,2.82681,2.94879,3.06617,3.17864,3.28593,3.38775,3.48387,3.57402,3.65798,3.73555,3.80652,3.87072,3.92799,3.97817,4.02114,4.0568,4.08506,4.10583,4.11908,4.12476,4.12287,4.1134,4.09638,4.07186,4.0399,4.00057,3.95397,3.90023,3.83948,3.77187,3.69758,3.61679,3.5297,3.43654,3.33754,3.23295,3.12304,3.00807,2.88836
1.2375,1.38823,1.53859,1.68818,1.83663,1.98357,2.12862,2.27143,2.41162,2.54885,2.68276,2.81302,2.93931,3.06129,3.17867,3.29114,3.39843,3.50025,3.59637,3.68652,3.77048,3.84805,3.91902,3.98322,4.04049,4.09067,4.13364,4.1693,4.19756,4.21833,4.23158,4.23726,4.23537,4.2259,4.20888,4.18436,4.1524,4.11307,4.06647,4.01273,3.95198,3.88437,3.81008,3.72929,3.6422,3.54904,3.45004,3.34545,3.23554,3.12057,3.00086
1.35,1.50073,1.65109,1.80068,1.94913,2.09607,2.24112,2.38393,2.52412,2.66135,2.79526,2.92552,3.05181,3.17379,3.29117,3.40364,3.51093,3.61275,3.70887,3.79902,3.88298,3.96055,4.03152,4.09572,4.15299,4.20317,4.24614,4.2818,4.31006,4.33083,4.34408,4.34976,4.34787,4.3384,4.32138,4.29686,4.2649,4.22557,4.17897,4.12523,4.06448,3.99687,3.92258,3.84179,3.7547,3.66154,3.56254,3.45795,3.34804,3.23307,3.11336
1.4625,1.61323,1.76359,1.91318,2.06163,2.20857,2.35362,2.49643,2.63662,2.77385,2.90776,3.03802,3.16431,3.28629,3.40367,3.51614,3.62343,3.72525,3.82137,3.91152,3.99548,4.07305,4.14402,4.20822,4.26549,4.31567,4.35864,4.3943,4.42256,4.44333,4.45658,4.46226,4.46037,4.4509,4.43388,4.40936,4.3774,4.33807,4.29147,4.23773,4.17698,4.10937,4.03508,3.95429,3.8672,3.77404,3.67504,3.57045,3.46054,3.34557,3.22586
1.575,1.72573,1.87609,2.02568,2.17413,2.32107,2.46612,2.60893,2.74912,2.88635,3.02026,3.15052,3.27681,3.39879,3.51617,3.62864,3.73593,3.83775,3.93387,4.02402,4.10798,4.18555,4.25652,4.32072,4.37799,4.42817,4.47114,4.5068,4.53506,4.55583,4.56908,4.57476,4.57287,4.5634,4.54638,4.52186,4.4899,4.45057,4.40397,4.35023,4.28948,4.22187,4.14758,4.06679,3.9797,3.88654,3.78754,3.68295,3.57304,3.45807,3.33836
1.6875,1.83823,1.98859,2.13818,2.28663,2.43357,2.57862,2.72143,2.86162,2.99885,3.13276,3.26302,3.38931,3.51129,3.62867,3.74114,3.84843,3.95025,4.04637,4.13652,4.22048,4.29805,4.36902,4.43322,4.49049,4.54067,4.58364,4.6193,4.64756,4.66833,4.68158,4.68726,4.68537,4.6759,4.65888,4.63436,4.6024,4.56307,4.51647,4.46273,4.40198,4.33437,4.26008,4.17929,4.0922,3.99904,3.90004,3.79545,3.68554,3.57057,3.45086
1.8,1.95073,2.10109,2.25068,2.39913,2.54607,2.69112,2.83393,2.97412,3.11135,3.24526,3.37552,3.50181,3.62379,3.74117,3.85364,3.96093,4.06275,4.15887,4.24902,4.33298,4.41055,4.48152,4.54572,4.60299,4.65317,4.69614,4.7318,4.76006,4.78083,4.79408,4.79976,4.79787,4.7884,4.77138,4.74686,4.7149,4.67557,4.62897,4.57523,4.51448,4.44687,4.37258,4.29179,4.2047,4.11154,4.01254,3.90795,3.79804,3.68307,3.56336
1.9125,2.06323,2.21359,2.36318,2.51163,2.65857,2.80362,2.94643,3.08662,3.22385,3.35776,3.48802,3.61431,3.73629,3.85367,3.96614,4.07343,4.17525,4.27137,4.36152,4.44548,4.52305,4.59402,4.65822,4.71549,4.76567,4.80864,4.8443,4.87256,4.89333,4.90658,4.91226,4.91037,4.9009,4.88388,4.85936,4.8274,4.78807,4.74147,4.68773,4.62698,4.55937,4.48508,4.40429,4.3172,4.22404,4.12504,4.02045,3.91054,3.79557,3.67586
2.025,2.17573,2.32609,2.47568,2.62413,2.77107,2.91612,3.05893,3.19912,3.33635,3.47026,3.60052,3.72681,3.84879,3.96617,4.07864,4.18593,4.28775,4.38387,4.47402,4.55798,4.63555,4.70652,4.77072,4.82799,4.87817,4.92114,4.9568,4.98506,5.00583,5.01908,5.02476,5.02287,5.0134,4.99638,4.97186,4.9399,4.90057,4.85397,4.80023,4.73948,4.67187,4.59758,4.51679,4.4297,4.33654,4.23754,4.13295,4.02304,3.90807,3.78836
2.1375,2.28823,2.43859,2.58818,2.73663,2.88357,3.02862,3.17143,3.31162,3.44885,3.58276,3.71302,3.83931,3.96129,4.07867,4.19114,4.29843,4.40025,4.49637,4.58652,4.67048,4.74805,4.81902,4.88322,4.94049,4.99067,5.03364,5.0693,5.09756,5.11833,5.13158,5.13726,5.13537,5.1259,5.10888,5.08436,5.0524,5.01307,4.96647,4.91273,4.85198,4.78437,4.71008,4.62929,4.5422,4.44904,4.35004,4.24545,4.13554,4.02057,3.90086
2.25,2.40073,2.55109,2.70068,2.84913,2.99607,3.14112,3.28393,3.42412,3.56135,3.69526,3.82552,3.95181,4.07379,4.19117,4.30364,4.41093,4.51275,4.60887,4.69902,4.78298,4.86055,4.93152,4.99572,5.05299,5.10317,5.14614,5.1818,5.21006,5.23083,5.24408,5.24976,5.24787,5.2384,5.22138,5.19686,5.1649,5.12557,5.07897,5.02523,4.96448,4.89687,4.82258,4.74179,4.6547,4.56154,4.46254,4.35795,4.24804,4.13307,4.01336
#
